,ID,Plant name,Fuel type,Unit type,Country/Area,Latitude,Longitude,Onshore/Offshore,Wiki URL,Start_production,End_production,Plant_extension,Machinery_type,flaring_in_active_period,flare_years_count_active,flare_points_within_radius_active,nearest_flare_km,flare_points_within_radius_anyyear
0,4,Albacora,oil and gas,field,Brazil,-22.131,-39.961,Offshore,"https://www.gem.wiki/Albacora_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,250.0,Offshore fixed platform production,True,13.0,13.0,0.5355161492356466,13.0
1,17,Araçás,oil and gas,field,Brazil,-12.137,-38.171,Onshore,"https://www.gem.wiki/Araçás_Oil_and_Gas_Field_(Bahia,_Brazil)",2016-01,2026-02,100.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,13.0,13.0,0.9126537408629857,13.0
2,19,Atapu,oil and gas,field,Brazil,-24.952,-42.469,Offshore,"https://www.gem.wiki/Atapu_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2020-06,2026-02,160.0,Offshore FPSO-based production,True,5.0,5.0,0.04524580475128932,15.0
3,26,Bagre,oil and gas,field,Brazil,-22.413,-40.474,Offshore,"https://www.gem.wiki/Bagre_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,10.0,Offshore fixed platform production,True,13.0,13.0,2.2514887432649378,13.0
4,29,Barracuda,oil and gas,field,Brazil,-22.564,-40.241,Offshore,"https://www.gem.wiki/Barracuda_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,100.0,Offshore FPSO-based production,True,13.0,13.0,2.4404077582305224,13.0
5,31,Benfica,oil and gas,field,Brazil,-5.022,-37.051,Onshore,"https://www.gem.wiki/Benfica_Oil_and_Gas_Field_(Rio_Grande_do_Norte,_Brazil)",2016-01,2026-02,10.0,Onshore conventional vertical drilling,True,7.0,7.0,0.902576116451035,7.0
6,33,Bicudo,oil and gas,field,Brazil,-22.759,-40.707,Offshore,"https://www.gem.wiki/Bicudo_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,100.0,Offshore FPSO-based production,True,5.0,5.0,2.3744718978634327,5.0
7,36,Boa Vista,oil and gas,field,Brazil,-5.02,-37.025,Onshore,"https://www.gem.wiki/Boa_Vista_Oil_and_Gas_Field_(Rio_Grande_do_Norte,_Brazil)",2016-01,2026-02,1.2,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,7.0,7.0,1.8922294017195518,7.0
8,40,Buzios,oil and gas,field,Brazil,-24.657,-42.498,Offshore,"https://www.gem.wiki/Buzios_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2018-04,2026-02,850.0,Offshore FPSO-based production,True,7.0,7.0,1.8446704108840013,7.0
9,42,Camarupim,oil and gas,field,Brazil,-19.935,-39.62,Offshore,"https://www.gem.wiki/Camarupim_Oil_and_Gas_Field_(Espírito_Santo,_Brazil)",2016-01,2026-02,,Offshore FPSO-based production,True,5.0,5.0,2.275170401533957,5.0
10,46,Caratinga,oil and gas,field,Brazil,-22.671,-40.245,Offshore,"https://www.gem.wiki/Caratinga_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,100.0,Offshore FPSO-based production,True,13.0,13.0,0.8715711384912959,13.0
11,52,Frade,oil and gas,field,Brazil,-21.9,-39.858,Offshore,"https://www.gem.wiki/Frade_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,152.6,Offshore FPSO-based production,True,7.0,7.0,1.8709744227142504,7.0
12,54,Golfinho,oil and gas,field,Brazil,-20.061,-39.548,Offshore,"https://www.gem.wiki/Golfinho_Oil_and_Gas_Field_(Espírito_Santo,_Brazil)",2016-01,2026-02,,Offshore FPSO-based production,True,1.0,1.0,2.9790212847377298,1.0
13,56,Itapu,oil and gas,field,Brazil,-24.766,-42.708,Offshore,"https://www.gem.wiki/Itapu_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2023-08,2026-02,156.5,Offshore FPSO-based production,True,2.0,2.0,1.7602251895801113,2.0
14,57,Jubarte,oil and gas,field,Brazil,-21.321,-40.023,Offshore,"https://www.gem.wiki/Jubarte_Oil_and_Gas_Field_(Espírito_Santo,_Brazil)",2016-01,2026-02,100.0,Offshore FPSO-based production,True,5.0,5.0,1.1645839547328583,5.0
15,59,Leste do Urucu,oil and gas,field,Brazil,-4.857,-65.123,Onshore,"https://www.gem.wiki/Leste_do_Urucu_Oil_and_Gas_Field_(Amazonas,_Brazil)",2016-01,2026-02,,Onshore conventional vertical drilling,True,5.0,5.0,1.9820274773335755,5.0
16,62,Marimbá,oil,field,Brazil,-22.687,-40.53,Offshore,"https://www.gem.wiki/Marimbá_Oil_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,,,True,13.0,13.0,2.3588688162290934,13.0
17,63,Marlim,oil and gas,field,Brazil,-22.424,-40.071,Offshore,"https://www.gem.wiki/Marlim_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,130.0,Offshore FPSO-based production,True,11.0,11.0,1.3261137523505617,11.0
18,65,Marlim Sul,oil and gas,field,Brazil,-22.628,-40.005,Offshore,"https://www.gem.wiki/Marlim_Sul_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,150.0,Offshore FPSO-based production,True,10.0,10.0,1.659143526461046,10.0
19,67,Mero,oil and gas,field,Brazil,-24.612,-42.22,Offshore,"https://www.gem.wiki/Mero_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2017-11,2026-02,889.6,Offshore FPSO-based production,True,1.0,1.0,0.4606862131639617,6.0
20,69,Miranga,oil and gas,field,Brazil,-12.339,-38.196,Onshore,"https://www.gem.wiki/Miranga_Oil_and_Gas_Field_(Bahia,_Brazil)",2016-01,2026-02,100.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,7.0,7.0,1.1709313908840477,7.0
21,72,Noroeste de Sapinhoá,oil and gas,field,Brazil,-25.686,-43.198,Offshore,"https://www.gem.wiki/Noroeste_de_Sapinhoá_Oil_and_Gas_Field_(São_Paulo,_Brazil)",2016-01,2026-02,133.0,Offshore FPSO-based production,True,11.0,11.0,1.625166512937801,13.0
22,76,Papa-Terra,oil and gas,field,Brazil,-23.521,-41.069,Offshore,"https://www.gem.wiki/Papa-Terra_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,140.0,Offshore FPSO-based production,True,10.0,14.0,0.7405377841179829,16.0
23,77,Pargo,oil and gas,field,Brazil,-22.246,-40.321,Offshore,"https://www.gem.wiki/Pargo_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,100.0,Offshore fixed platform production,True,5.0,5.0,1.2461048664929713,5.0
24,78,Peregrino,oil and gas,field,Brazil,-23.325,-41.252,Offshore,"https://www.gem.wiki/Peregrino_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,130.0,Offshore fixed platform production,True,13.0,13.0,0.9735357086246489,13.0
25,79,Pilar,oil and gas,field,Brazil,-9.607,-35.894,Onshore,"https://www.gem.wiki/Pilar_Oil_and_Gas_Field_(Alagoas,_Brazil)",2016-01,2026-02,10.0,,True,11.0,11.0,1.1671217931622324,11.0
26,83,Rio Urucu,oil and gas,field,Brazil,-4.864,-65.287,Onshore,"https://www.gem.wiki/Rio_Urucu_Oil_and_Gas_Field_(Amazonas,_Brazil)",2016-01,2026-02,,Onshore conventional vertical drilling,True,13.0,13.0,0.8393543682498268,13.0
27,84,Roncador,oil and gas,field,Brazil,-21.94,-39.746,Offshore,"https://www.gem.wiki/Roncador_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,111.0,Offshore FPSO-based production,True,5.0,5.0,2.0796223265245763,5.0
28,96,Tubarão Martelo,oil and gas,field,Brazil,-23.121,-41.085,Offshore,"https://www.gem.wiki/Tubarão_Martelo_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,100.0,Offshore FPSO-based production,True,12.0,16.0,0.8929423518075938,18.0
29,98,Uruguá (Petrobras),oil and gas,field,Brazil,-24.314,-42.682,Offshore,"https://www.gem.wiki/Uruguá_(Petrobras)_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,,Offshore FPSO-based production,True,5.0,5.0,0.5831392625507441,5.0
30,99,Voador,oil and gas,field,Brazil,-22.381,-40.148,Offshore,"https://www.gem.wiki/Voador_Oil_and_Gas_Field_(Rio_de_Janeiro,_Brazil)",2016-01,2026-02,100.0,Offshore FPSO-based production,True,5.0,5.0,0.1711949632379601,5.0
31,100,Água Grande,oil and gas,field,Brazil,-12.371,-38.344,Onshore,"https://www.gem.wiki/Água_Grande_Oil_and_Gas_Field_(Bahia,_Brazil)",2016-01,2026-02,100.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,13.0,13.0,2.5857355009389824,13.0
32,170,Karish,oil and gas,field,Israel,33.2283,34.289,Offshore,https://www.gem.wiki/Karish_Oil_and_Gas_Field_(Israel),2022-10,2026-02,100.0,Offshore FPSO-based production,True,3.0,3.0,2.657843250465481,3.0
33,173,Tamar,oil and gas,field,Israel,32.9862,34.003,Offshore,https://www.gem.wiki/Tamar_Oil_and_Gas_Field_(Israel),2016-01,2026-02,,,True,1.0,2.0,0.17229231106933532,2.0
34,191,Gela,oil and gas,complex,Italy,37.032,14.26955,Offshore,https://www.gem.wiki/Gela_Oil_and_Gas_Complex_(Italy),2016-01,2026-02,2.0,"Enhanced oil recovery (water, gas, or CO₂ injection)",True,1.0,1.0,1.929578302503838,1.0
35,227,F02a-Hanze,oil and gas,field,Netherlands,54.939,4.563,Offshore,https://www.gem.wiki/F02a-Hanze_Oil_and_Gas_Field_(Netherlands),2016-01,2026-02,,Offshore fixed platform production,True,5.0,5.0,0.8164671191431562,5.0
36,228,F03-FB,oil and gas,field,Netherlands,54.856,4.684,Offshore,https://www.gem.wiki/F03-FB_Oil_and_Gas_Field_(Netherlands),2016-01,2026-02,,Offshore fixed platform production,True,13.0,14.0,0.6679983886354774,14.0
37,267,Kollum-Noord,oil and gas,field,Netherlands,53.31,6.17,Onshore,https://www.gem.wiki/Kollum-Noord_Oil_and_Gas_Field_(Netherlands),2016-01,2026-02,,Onshore directional drilling,True,5.0,5.0,0.2083668270543161,5.0
38,307,L11b-A,oil and gas,field,Netherlands,53.471,4.491,Offshore,https://www.gem.wiki/L11b-A_Oil_and_Gas_Field_(Netherlands),2016-01,2026-02,,Offshore fixed platform production,True,4.0,4.0,0.1898074801544663,4.0
39,315,L13-FI,oil and gas,field,Netherlands,53.244,4.101,Offshore,https://www.gem.wiki/L13-FI_Oil_and_Gas_Field_(Netherlands),2016-01,2026-02,,Offshore fixed platform production,True,1.0,1.0,1.2814539474250473,1.0
40,341,P10a-De Ruyter Western Extension,oil and gas,field,Netherlands,52.368,3.318,Offshore,https://www.gem.wiki/P10a-De_Ruyter_Western_Extension_Oil_and_Gas_Field_(Netherlands),2016-01,2026-02,,Offshore fixed platform production,True,10.0,10.0,1.7747142625169778,11.0
41,344,P11b-De Ruyter,oil and gas,field,Netherlands,52.369,3.347,Offshore,https://www.gem.wiki/P11b-De_Ruyter_Oil_and_Gas_Field_(Netherlands),2016-01,2026-02,,Offshore fixed platform production,True,11.0,11.0,1.1495073900171175,11.0
42,349,Pernis-West,oil and gas,field,Netherlands,51.899,4.368,Onshore,https://www.gem.wiki/Pernis-West_Oil_and_Gas_Field_(Netherlands),2016-01,2026-02,10.0,Onshore conventional vertical drilling,True,1.0,2.0,2.0419867239498486,2.0
43,354,Q10-A,oil and gas,field,Netherlands,52.487,4.237,Offshore,https://www.gem.wiki/Q10-A_Oil_and_Gas_Field_(Netherlands),2016-01,2026-02,100.0,Offshore fixed platform production,True,5.0,5.0,2.1012982857671507,5.0
44,381,Martin Linge,oil and gas,field,Norway,60.5065,2.042,Offshore,https://www.gem.wiki/Martin_Linge_Oil_and_Gas_Field_(Norway),2021-01,2031-01,,Offshore fixed platform production,True,3.0,3.0,1.5395042481317287,8.0
45,386,Yme,oil and gas,field,Norway,57.8295,4.527,Offshore,https://www.gem.wiki/Yme_Oil_and_Gas_Field_(Norway),2016-01,2026-02,100.0,Offshore mobile rig production (jack-up / semi-submersible),True,4.0,5.0,1.2709627130510872,5.0
46,390,B 8,oil and gas,field,Poland,55.38964,18.69227,Offshore,https://www.gem.wiki/B_8_Oil_and_Gas_Field_(Poland),2016-01,2026-02,100.0,Offshore fixed platform production,True,13.0,13.0,2.1655159157804045,13.0
47,391,BMB (Barnówko-Mostno-Buszewo),oil and gas,field,Poland,52.77,14.785833,Onshore,https://www.gem.wiki/BMB_(Barnówko-Mostno-Buszewo)_Oil_and_Gas_Field_(Poland),2016-01,2026-02,100.0,,True,11.0,11.0,1.639419350095432,11.0
48,405,Dzieduszyce,oil and gas,field,Poland,52.71896,14.965468,Unknown,https://www.gem.wiki/Dzieduszyce_Oil_and_Gas_Field_(Poland),2016-01,2026-02,10.5,Onshore conventional vertical drilling,True,5.0,5.0,1.852599953082749,5.0
49,417,Górzyca,oil and gas,field,Poland,52.53902,14.643141,Unknown,https://www.gem.wiki/Górzyca_Oil_and_Gas_Field_(Poland),2016-01,2026-02,10.0,Onshore conventional vertical drilling,True,13.0,20.0,0.5230434455354069,20.0
50,457,Potok,oil and gas,field,Poland,49.72633,21.690155,Unknown,https://www.gem.wiki/Potok_Oil_and_Gas_Field_(Poland),2016-01,2026-02,10.0,Onshore conventional vertical drilling,True,7.0,7.0,2.5111804634538446,7.0
51,465,Retno,oil and gas,field,Poland,52.05096,15.021951,Unknown,https://www.gem.wiki/Retno_Oil_and_Gas_Field_(Poland),2016-01,2026-02,10.5,Onshore conventional vertical drilling,True,1.0,1.0,0.22686675853776678,1.0
52,523,Lebăda Est,oil and gas,field,Romania,44.527369,29.548391,Offshore,https://www.gem.wiki/Lebăda_Est_Oil_and_Gas_Field_(Romania),2016-01,2026-02,20.0,Offshore fixed platform production,True,13.0,18.0,0.058672256489941836,18.0
53,569,Alba,oil and gas,field,United Kingdom,58.03552952,1.108463915,Offshore,https://www.gem.wiki/Alba_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore fixed platform production,True,13.0,14.0,1.961182702949163,14.0
54,574,Alwyn North,oil and gas,field,United Kingdom,60.80928112,1.74197377,Offshore,https://www.gem.wiki/Alwyn_North_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,13.0,13.0,0.4696457705134091,13.0
55,576,Andrew,oil and gas,field,United Kingdom,58.04099001,1.409258027,Offshore,https://www.gem.wiki/Andrew_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore fixed platform production,True,13.0,13.0,0.6544265457058436,13.0
56,580,Auk,oil and gas,field,United Kingdom,56.39901907,2.087623788,Offshore,https://www.gem.wiki/Auk_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,13.0,14.0,1.2000218545173966,14.0
57,582,Babbage,oil and gas,field,United Kingdom,53.94599972,1.248614858,Offshore,https://www.gem.wiki/Babbage_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,5.0,5.0,2.5962423191778243,5.0
58,592,Beryl,oil and gas,field,United Kingdom,59.56673606,1.523375818,Offshore,https://www.gem.wiki/Beryl_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore fixed platform production,True,13.0,14.0,2.3181746981331286,14.0
59,600,Breagh,oil and gas,field,United Kingdom,54.59702009,0.471901328,Offshore,https://www.gem.wiki/Breagh_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,,True,5.0,5.0,2.5453015069541105,6.0
60,609,Bruce,oil and gas,field,United Kingdom,59.74401492,1.633933096,Offshore,https://www.gem.wiki/Bruce_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,13.0,13.0,2.0168057367937773,13.0
61,613,Buzzard,oil and gas,field,United Kingdom,57.83217667,-0.965563793,Offshore,https://www.gem.wiki/Buzzard_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,56.0,Offshore fixed platform production,True,13.0,13.0,2.1453124364499576,13.0
62,618,Captain,oil and gas,field,United Kingdom,58.30588235,-1.710510781,Offshore,https://www.gem.wiki/Captain_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore fixed platform production,True,9.0,16.0,1.676066070348772,16.0
63,624,Chestnut,oil and gas,field,United Kingdom,57.95731499,1.224886388,Offshore,https://www.gem.wiki/Chestnut_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore FPSO-based production,True,12.0,12.0,2.111953388587064,12.0
64,627,Clair Phase 1,oil and gas,field,United Kingdom,60.6757,-2.5593,Offshore,https://www.gem.wiki/Clair_Phase_1_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,170.0,Offshore fixed platform production,True,13.0,13.0,1.9451712242126435,13.0
65,628,Clair Ridge,oil and gas,field,United Kingdom,60.6757,-2.5593,Offshore,https://www.gem.wiki/Clair_Ridge_Oil_and_Gas_Field_(United_Kingdom),2018-11,2026-02,,Offshore fixed platform production,True,7.0,7.0,1.9451712242126435,13.0
66,630,Claymore,oil and gas,field,United Kingdom,58.45651706,-0.248623999,Offshore,https://www.gem.wiki/Claymore_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore fixed platform production,True,13.0,15.0,0.8205103572321831,15.0
67,632,Clipper South,oil and gas,field,United Kingdom,53.40546621,1.765661548,Offshore,https://www.gem.wiki/Clipper_South_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,,True,5.0,5.0,1.1423271362909553,5.0
68,634,Columba B/D,oil and gas,field,United Kingdom,60.82932455,1.438992876,Offshore,https://www.gem.wiki/Columba_B/D_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore subsea tie-back systems,True,13.0,14.0,2.531815456525046,14.0
69,635,Conrie,oil and gas,field,United Kingdom,61.4905,1.4988,Offshore,https://www.gem.wiki/Conrie_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore subsea tie-back systems,True,10.0,10.0,1.9834810991439689,10.0
70,643,Culzean,oil and gas,field,United Kingdom,57.18519493,1.906314385,Offshore,https://www.gem.wiki/Culzean_Oil_and_Gas_Field_(United_Kingdom),2018-07,2026-02,,Offshore fixed platform production,True,6.0,8.0,0.5911138797115998,8.0
71,651,Douglas,oil and gas,field,United Kingdom,53.53230403,-3.568056562,Offshore,https://www.gem.wiki/Douglas_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,10.0,Offshore fixed platform production,True,13.0,13.0,0.8610611841565516,13.0
72,652,Douglas West,oil and gas,field,United Kingdom,53.52681102,-3.588297698,Offshore,https://www.gem.wiki/Douglas_West_Oil_and_Gas_Field_(United_Kingdom),2016-01,2016-01,,Offshore subsea tie-back systems,True,5.0,5.0,1.3380941568790077,13.0
73,654,Dunbar,oil and gas,field,United Kingdom,60.61003789,1.658859196,Offshore,https://www.gem.wiki/Dunbar_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,10.0,Offshore subsea tie-back systems,True,13.0,13.0,2.0746539438627254,13.0
74,656,East Brae,oil and gas,field,United Kingdom,58.87795465,1.541377775,Offshore,https://www.gem.wiki/East_Brae_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,13.0,13.0,0.9883271168661694,13.0
75,660,Elgin,oil and gas,field,United Kingdom,57.00273323,1.851933717,Offshore,https://www.gem.wiki/Elgin_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,13.0,13.0,1.194621130719792,13.0
76,666,Everest,oil and gas,field,United Kingdom,57.74159527,1.808847151,Offshore,https://www.gem.wiki/Everest_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,13.0,13.0,1.6470585227017054,13.0
77,673,Foinaven,oil and gas,field,United Kingdom,60.31135934,-4.298247174,Offshore,https://www.gem.wiki/Foinaven_Oil_and_Gas_Field_(United_Kingdom),2016-01,2021-03,100.0,Offshore FPSO-based production,True,8.0,8.0,1.393157164341886,8.0
78,674,Forties,oil and gas,field,United Kingdom,57.73075083,0.918746826,Offshore,https://www.gem.wiki/Forties_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,93.0,Offshore fixed platform production,True,13.0,18.0,1.2695050345095074,18.0
79,679,Gannet A,oil and gas,field,United Kingdom,57.18255043,1.00233742,Offshore,https://www.gem.wiki/Gannet_A_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,13.0,13.0,0.36306413954081024,13.0
80,693,Golden Eagle,oil and gas,field,United Kingdom,57.98522179,-0.924608061,Offshore,https://www.gem.wiki/Golden_Eagle_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore fixed platform production,True,9.0,9.0,2.659356600920962,11.0
81,696,Gryphon,oil and gas,field,United Kingdom,59.35433466,1.548739467,Offshore,https://www.gem.wiki/Gryphon_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore FPSO-based production,True,13.0,14.0,1.134434353158483,14.0
82,702,Harding,oil and gas,field,United Kingdom,59.29425197,1.528198004,Offshore,https://www.gem.wiki/Harding_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore fixed platform production,True,13.0,14.0,1.7433951448170693,14.0
83,703,Harrier,oil and gas,field,United Kingdom,56.72192512,2.101452211,Offshore,https://www.gem.wiki/Harrier_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore subsea tie-back systems,True,1.0,1.0,1.0075115893963418,1.0
84,704,Harris,oil and gas,field,United Kingdom,61.21732002,0.69820997,Offshore,https://www.gem.wiki/Harris_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore subsea tie-back systems,True,6.0,6.0,2.4357203049351437,6.0
85,713,Huntington,oil and gas,field,United Kingdom,57.607,1.6364,Offshore,https://www.gem.wiki/Huntington_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore FPSO-based production,True,9.0,9.0,0.9896931031865014,10.0
86,722,Judy,oil and gas,field,United Kingdom,56.69143127,2.324184324,Offshore,https://www.gem.wiki/Judy_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,13.0,13.0,1.028797573795748,13.0
87,731,Kittiwake,oil and gas,field,United Kingdom,57.47383128,0.497365114,Onshore,https://www.gem.wiki/Kittiwake_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,13.0,13.0,0.8160849819028813,13.0
88,732,Kraken,oil and gas,field,United Kingdom,59.90909747,1.250304422,Offshore,https://www.gem.wiki/Kraken_Oil_and_Gas_Field_(United_Kingdom),2017-06,2026-02,49.0,Offshore FPSO-based production,True,8.0,8.0,2.8673425840620537,8.0
89,737,Lancaster,oil and gas,field,United Kingdom,60.1894486,-3.840961238,Offshore,https://www.gem.wiki/Lancaster_Oil_and_Gas_Field_(United_Kingdom),2019-02,2026-02,100.0,Offshore FPSO-based production,True,6.0,7.0,1.428321793255792,22.0
90,752,Maclure,oil and gas,field,United Kingdom,59.36139323,1.620982878,Offshore,https://www.gem.wiki/Maclure_Oil_and_Gas_Field_(United_Kingdom),2016-01,2016-01,20.0,Offshore subsea tie-back systems,True,5.0,5.0,2.615942630577854,13.0
91,754,Magnus,oil and gas,field,United Kingdom,61.63152427,1.311849776,Offshore,https://www.gem.wiki/Magnus_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore fixed platform production,True,13.0,13.0,1.2990979676633863,13.0
92,758,Maria,oil and gas,field,United Kingdom,58.03171176,1.703900278,Offshore,https://www.gem.wiki/Maria_Oil_and_Gas_Field_(United_Kingdom),2017-01,2026-02,,Offshore subsea tie-back systems,True,1.0,1.0,1.7203923801599532,1.0
93,759,Mariner,oil and gas,field,United Kingdom,59.58906728,1.075112696,Offshore,https://www.gem.wiki/Mariner_Oil_and_Gas_Field_(United_Kingdom),2019-08,2026-02,,Offshore fixed platform production,True,6.0,6.0,0.9760064505036088,6.0
94,774,Ninian,oil and gas,field,United Kingdom,60.82932455,1.438992876,Offshore,https://www.gem.wiki/Ninian_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore fixed platform production,True,13.0,14.0,2.531815456525046,14.0
95,791,Pierce,oil and gas,field,United Kingdom,57.16033816,2.267980992,Offshore,https://www.gem.wiki/Pierce_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore FPSO-based production,True,12.0,13.0,1.27397793015759,13.0
96,792,Piper,oil and gas,field,United Kingdom,58.46354722,0.255525904,Offshore,https://www.gem.wiki/Piper_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,100.0,Offshore fixed platform production,True,13.0,14.0,0.22054051231479135,14.0
97,803,Schiehallion,oil and gas,field,United Kingdom,60.34379524,-4.066336326,Offshore,https://www.gem.wiki/Schiehallion_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,43.0,Offshore FPSO-based production,True,12.0,13.0,1.2308950967397467,13.0
98,806,Scott,oil and gas,field,United Kingdom,58.27791389,0.212610388,Offshore,https://www.gem.wiki/Scott_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,13.0,13.0,1.4406225841248652,13.0
99,808,Shearwater,oil and gas,field,United Kingdom,57.0324493,1.943834307,Offshore,https://www.gem.wiki/Shearwater_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,13.0,15.0,0.3992577010573867,15.0
100,809,Singleton,oil and gas,field,United Kingdom,50.91476158,-0.739672494,Onshore,https://www.gem.wiki/Singleton_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,10.0,Onshore pump-assisted production (pumpjack / ESP / PCP),True,13.0,13.0,1.8076150123073498,13.0
101,811,Solan,oil and gas,field,United Kingdom,60.05134419,-3.954476934,Offshore,https://www.gem.wiki/Solan_Oil_and_Gas_Field_(United_Kingdom),2016-04,2026-02,,Offshore fixed platform production,True,6.0,6.0,1.3808938834884141,10.0
102,813,South Cormorant,oil and gas,field,United Kingdom,61.10107289,1.030429953,Offshore,https://www.gem.wiki/South_Cormorant_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,10.0,Offshore subsea tie-back systems,True,13.0,14.0,1.8931069655203454,14.0
103,815,South Morecambe,oil and gas,field,United Kingdom,53.86906649,-3.596721725,Offshore,https://www.gem.wiki/South_Morecambe_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,,Offshore fixed platform production,True,7.0,7.0,2.5943160393027735,7.0
104,818,Statfjord,oil and gas,field,United Kingdom,61.26080424,1.864228916,Offshore,https://www.gem.wiki/Statfjord_Oil_and_Gas_Field_(United_Kingdom),2016-01,2025-01,580.0,Offshore fixed platform production,True,13.0,13.0,0.8311634757206297,13.0
105,818,Statfjord,oil and gas,field,United Kingdom,61.26080424,1.864228916,Offshore,https://www.gem.wiki/Statfjord_Oil_and_Gas_Field_(United_Kingdom),2016-01,2025-01,580.0,Offshore fixed platform production,True,13.0,13.0,1.0236537047349883,13.0
106,824,Tartan,oil and gas,field,United Kingdom,58.37361013,0.07494356,Offshore,https://www.gem.wiki/Tartan_Oil_and_Gas_Field_(United_Kingdom),2016-01,2026-02,20.0,Offshore fixed platform production,True,10.0,10.0,0.4357108994552249,10.0
